Pakelimo_iraso_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_talpa,Konteinerio_latitude,Konteinerio_longitude,Konteinerio_vietove,Konteinerio_gatve,Konteinerio_namas,Vezejas,Automobilis,Pakelimo_data__laikas,Svoris_kg_,Pakelimo_tasko_latitude,Pakelimo_tasko_longitude,Duomenu_pateikimo_data__laikas,Zona
268198,13-L-141575,4000000EC8773A,0.24,54.6609,25.3672,Vilniaus m.,Grūdų Sodų 8-oji g.,9,Ecoservice,,2/2/2023 2:04:33 PM,0.002,54.6609,25.3671,2/2/2023 2:36:01 PM,Vilniaus m. BA2
267947,13-L-142688,4000000EE1726B,0.24,54.6595,25.3644,Vilniaus m.,Grūdų Sodų g.,2,Ecoservice,,2/2/2023 1:30:36 PM,0.02,54.6593,25.3648,2/2/2023 2:04:02 PM,Vilniaus m. BA2
268726,13-L-111383,4000000ECC2CBB,0.12,54.6631,25.3649,Vilniaus m.,Grūdų Sodų g.,24,Ecoservice,,2/2/2023 3:02:06 PM,0.014,54.663,25.3652,2/2/2023 3:34:01 PM,Vilniaus m. BA2
268859,13-L-127316,4000000ECD0CDC,0.12,54.6635,25.3659,Vilniaus m.,Grūdų Sodų g.,28,Ecoservice,,2/2/2023 3:27:24 PM,0.012,54.6635,25.3657,2/2/2023 4:00:01 PM,Vilniaus m. BA2
268862,13-L-121917,4000000ECC1FF8,0.24,54.664,25.3658,Vilniaus m.,Grūdų Sodų g.,33,Ecoservice,,2/2/2023 3:28:54 PM,0.014,54.664,25.3658,2/2/2023 4:00:01 PM,Vilniaus m. BA2
268884,13-L-118262,4000000ECD0BE8,0.24,54.6643,25.366,Vilniaus m.,Grūdų Sodų g.,34,Ecoservice,,2/2/2023 3:30:23 PM,0.034,54.6643,25.366,2/2/2023 4:04:03 PM,Vilniaus m. BA2
269112,13-L-141272,4000000EE04FCD,0.24,54.7172,25.1819,Vilniaus m.,Gumbinės g.,16,Ecoservice,,2/2/2023 4:29:27 PM,0.032,54.7172,25.1821,2/2/2023 5:04:01 PM,Vilniaus m. BA4
268972,13-L-144357,4000000EE19E29,0.24,54.7174,25.1811,Vilniaus m.,Gumbinės g.,23,Ecoservice,,2/2/2023 3:57:31 PM,0.012,54.7176,25.1808,2/2/2023 4:30:01 PM,Vilniaus m. BA4
268973,13-L-144064,4000000ED96E57,0.24,54.7176,25.1808,Vilniaus m.,Gumbinės g.,25,Ecoservice,,2/2/2023 3:58:03 PM,0.01,54.7177,25.1805,2/2/2023 4:30:01 PM,Vilniaus m. BA4
269006,13-L-124082,40000010333953,0.12,54.718,25.1793,Vilniaus m.,Gumbinės g.,28,Ecoservice,,2/2/2023 4:03:31 PM,0.006,54.718,25.1795,2/2/2023 4:36:01 PM,Vilniaus m. BA4
269007,13-L-105578,4000000ECC2263,0.12,54.718,25.1796,Vilniaus m.,Gumbinės g.,29,Ecoservice,,2/2/2023 4:03:57 PM,0.018,54.718,25.1797,2/2/2023 4:36:01 PM,Vilniaus m. BA4
269003,13-L-144160,4000000ED96FCB,0.24,54.7181,25.1793,Vilniaus m.,Gumbinės g.,30,Ecoservice,,2/2/2023 4:02:46 PM,0.024,54.7181,25.1794,2/2/2023 4:34:01 PM,Vilniaus m. BA4
269002,13-L-142542,4000000ECD15B6,0.24,54.7182,25.1792,Vilniaus m.,Gumbinės g.,33,Ecoservice,,2/2/2023 4:02:37 PM,0.024,54.7181,25.1794,2/2/2023 4:34:01 PM,Vilniaus m. BA4
268999,13-L-131718,4000000ECE984B,0.12,54.7183,25.1786,Vilniaus m.,Gumbinės g.,35,Ecoservice,,2/2/2023 4:01:56 PM,0.016,54.7183,25.1789,2/2/2023 4:34:01 PM,Vilniaus m. BA4
262253,13-L-137881,4000000EC6DB82,1.1,54.6551,25.3323,Vilniaus m.,Gurių g.,51,Ecoservice,,2/2/2023 5:43:27 AM,0.05,54.6551,25.3324,2/2/2023 6:16:01 AM,Vilniaus m. BA2
262246,13-L-111494,4000000EC6FD69,1.1,54.6551,25.3324,Vilniaus m.,Gurių g.,51,Ecoservice,,2/2/2023 5:41:40 AM,0.01,54.6551,25.3324,2/2/2023 6:14:01 AM,Vilniaus m. BA2
262247,13-L-114777,4000000EC736E7,1.1,54.6551,25.3324,Vilniaus m.,Gurių g.,51,Ecoservice,,2/2/2023 5:41:57 AM,0.005,54.6551,25.3324,2/2/2023 6:14:01 AM,Vilniaus m. BA2
262248,13-L-111492,4000000EC77143,1.1,54.6551,25.3324,Vilniaus m.,Gurių g.,51,Ecoservice,,2/2/2023 5:42:30 AM,0.045,54.6551,25.3324,2/2/2023 6:14:01 AM,Vilniaus m. BA2
262249,13-L-111493,4000000EC6FD27,1.1,54.6551,25.3324,Vilniaus m.,Gurių g.,51,Ecoservice,,2/2/2023 5:42:51 AM,0.07,54.6551,25.3324,2/2/2023 6:14:01 AM,Vilniaus m. BA2
267357,13-L-143733,40000033841ED8,5,54.6607,25.3481,Vilniaus m.,Gurių Sodų 10-oji g.,5,Ecoservice,,2/2/2023 12:40:08 PM,0.064,54.6607,25.3482,2/2/2023 1:12:01 PM,Vilniaus m. BA2
268179,13-L-124032,4000000EC6DE21,1.1,54.6596,25.3433,Vilniaus m.,Gurių Sodų g.,8,Ecoservice,,2/2/2023 2:00:45 PM,0.155,54.6595,25.3436,2/2/2023 2:32:01 PM,Vilniaus m. BA2
263720,13-L-136690,4000003381D700,5,54.7049,25.1795,Vilniaus m.,I. Kanto al.,18,Ecoservice,,2/2/2023 7:28:54 AM,0.096,54.7048,25.1794,2/2/2023 8:00:01 AM,Vilniaus m. BA4
263742,13-L-138844,4000000EC75D23,5,54.7041,25.1772,Vilniaus m.,I. Kanto al.,19B,Ecoservice,,2/2/2023 7:32:34 AM,0.166,54.7043,25.1773,2/2/2023 8:04:02 AM,Vilniaus m. BA4
263432,13-L-137767,4000000EC7272D,5,54.7045,25.1845,Vilniaus m.,I. Kanto al.,3,Ecoservice,,2/2/2023 7:03:12 AM,0.186,54.7045,25.1846,2/2/2023 7:36:01 AM,Vilniaus m. BA4
263115,13-L-137768,4000000EC76FAC,5,54.7046,25.1882,Vilniaus m.,I. Kanto al.,4,Ecoservice,,2/2/2023 6:48:14 AM,0.044,54.7047,25.1881,2/2/2023 7:20:03 AM,Vilniaus m. BA4
266041,13-L-104021,4000000EC71CE7,1.1,54.7125,25.1832,Vilniaus m.,I. Simonaitytės g.,1,Ecoservice,,2/2/2023 10:37:07 AM,0.025,54.7127,25.1831,2/2/2023 11:10:01 AM,Vilniaus m. BA4
266037,13-L-104022,4000000EC71D07,1.1,54.7125,25.1832,Vilniaus m.,I. Simonaitytės g.,1,Ecoservice,,2/2/2023 10:36:20 AM,0.075,54.7127,25.1831,2/2/2023 11:08:01 AM,Vilniaus m. BA4
266038,13-L-104020,4000000EC71CFE,1.1,54.7125,25.1832,Vilniaus m.,I. Simonaitytės g.,1,Ecoservice,,2/2/2023 10:36:46 AM,0.05,54.7127,25.1831,2/2/2023 11:08:01 AM,Vilniaus m. BA4
266033,13-L-104019,4000000EC71D0C,1.1,54.7125,25.1832,Vilniaus m.,I. Simonaitytės g.,1,Ecoservice,,2/2/2023 10:35:59 AM,0.075,54.7127,25.1831,2/2/2023 11:08:01 AM,Vilniaus m. BA4
265892,13-L-104009,4000000EC71CF3,1.1,54.7139,25.1882,Vilniaus m.,I. Simonaitytės g.,12,Ecoservice,,2/2/2023 10:25:10 AM,0.055,54.7138,25.1884,2/2/2023 10:58:01 AM,Vilniaus m. BA4
265893,13-L-104008,40000033847D6E,1.1,54.7139,25.1882,Vilniaus m.,I. Simonaitytės g.,12,Ecoservice,,2/2/2023 10:25:33 AM,0.02,54.7138,25.1884,2/2/2023 10:58:01 AM,Vilniaus m. BA4
265884,13-L-104007,4000000EC71D08,1.1,54.7139,25.1882,Vilniaus m.,I. Simonaitytės g.,12,Ecoservice,,2/2/2023 10:24:22 AM,0.115,54.7138,25.1884,2/2/2023 10:56:01 AM,Vilniaus m. BA4
266402,13-L-105243,4000000ECC2EA2,0.24,54.7154,25.1648,Vilniaus m.,Ievos Labutytės g.,10,Ecoservice,,2/2/2023 11:08:00 AM,0.02,54.7153,25.1655,2/2/2023 11:40:01 AM,Vilniaus m. BA4
266470,13-L-124149,4000000ECC22BB,0.24,54.7158,25.1653,Vilniaus m.,Ievos Labutytės g.,11,Ecoservice,,2/2/2023 11:13:52 AM,0.016,54.7159,25.1651,2/2/2023 11:46:03 AM,Vilniaus m. BA4
266409,13-L-128544,4000000ECEA005,0.12,54.7153,25.1658,Vilniaus m.,Ievos Labutytės g.,12,Ecoservice,,2/2/2023 11:09:12 AM,0.016,54.7153,25.1657,2/2/2023 11:42:01 AM,Vilniaus m. BA4
266404,13-L-113013,4000000ECC77C7,0.24,54.7153,25.1651,Vilniaus m.,Ievos Labutytės g.,12-1,Ecoservice,,2/2/2023 11:08:31 AM,0.02,54.7153,25.1655,2/2/2023 11:40:01 AM,Vilniaus m. BA4
266472,13-L-124094,4000000ECC2627,0.24,54.716,25.1652,Vilniaus m.,Ievos Labutytės g.,13,Ecoservice,,2/2/2023 11:14:47 AM,0.024,54.7159,25.165,2/2/2023 11:46:03 AM,Vilniaus m. BA4
266410,13-L-124463,4000000ECC234C,0.12,54.7153,25.1655,Vilniaus m.,Ievos Labutytės g.,14-1,Ecoservice,,2/2/2023 11:09:19 AM,0.018,54.7153,25.1657,2/2/2023 11:42:01 AM,Vilniaus m. BA4
266419,13-L-105241,4000000ECC2E98,0.12,54.7153,25.166,Vilniaus m.,Ievos Labutytės g.,14-2,Ecoservice,,2/2/2023 11:11:04 AM,0.02,54.7153,25.1661,2/2/2023 11:44:02 AM,Vilniaus m. BA4
266471,13-L-137431,4000000ECC0BF6,0.24,54.7157,25.1652,Vilniaus m.,Ievos Labutytės g.,16,Ecoservice,,2/2/2023 11:13:59 AM,0.026,54.7159,25.1651,2/2/2023 11:46:03 AM,Vilniaus m. BA4
266412,13-L-105242,4000000ECC2E66,0.24,54.7152,25.1659,Vilniaus m.,Ievos Labutytės g.,2,Ecoservice,,2/2/2023 11:10:34 AM,0.03,54.7153,25.1661,2/2/2023 11:42:01 AM,Vilniaus m. BA4
266656,13-L-143119,4000000EE1AB3A,0.24,54.717,25.1613,Vilniaus m.,Ievos Labutytės g.,35,Ecoservice,,2/2/2023 11:25:36 AM,0.014,54.7169,25.1612,2/2/2023 11:58:01 AM,Vilniaus m. BA4
266647,13-L-135341,4000000ECD19E7,0.12,54.7173,25.1614,Vilniaus m.,Ievos Labutytės g.,37,Ecoservice,,2/2/2023 11:24:35 AM,0.03,54.7173,25.1611,2/2/2023 11:56:01 AM,Vilniaus m. BA4
266524,13-L-143803,4000000ED96E53,0.24,54.7175,25.1611,Vilniaus m.,Ievos Labutytės g.,39,Ecoservice,,2/2/2023 11:22:37 AM,0.002,54.7174,25.1611,2/2/2023 11:54:02 AM,Vilniaus m. BA4
266414,13-L-133328,4000000ECD7C26,0.24,54.7166,25.1607,Vilniaus m.,Ievos Labutytės g.,4,Ecoservice,,2/2/2023 11:09:55 AM,0.016,54.7153,25.1657,2/2/2023 11:42:01 AM,Vilniaus m. BA4
266523,13-L-139904,4000000ECC787B,0.24,54.7175,25.1611,Vilniaus m.,Ievos Labutytės g.,41-1,Ecoservice,,2/2/2023 11:22:29 AM,0.028,54.7174,25.1611,2/2/2023 11:54:02 AM,Vilniaus m. BA4
266413,13-L-135832,4000000ECE98BA,0.24,54.7153,25.1657,Vilniaus m.,Ievos Labutytės g.,4-2,Ecoservice,,2/2/2023 11:09:53 AM,0.008,54.7153,25.1657,2/2/2023 11:42:01 AM,Vilniaus m. BA4
266646,13-L-135312,4000000ECD18C8,0.24,54.7175,25.161,Vilniaus m.,Ievos Labutytės g.,43,Ecoservice,,2/2/2023 11:24:03 AM,0.02,54.7173,25.1611,2/2/2023 11:56:01 AM,Vilniaus m. BA4
266657,13-L-135270,4000000ECD670A,0.24,54.7167,25.1612,Vilniaus m.,Ievos Labutytės g.,47,Ecoservice,,2/2/2023 11:26:10 AM,0.026,54.7167,25.1613,2/2/2023 11:58:02 AM,Vilniaus m. BA4
266504,13-L-131560,4000000ECEBB27,0.24,54.7168,25.1602,Vilniaus m.,Ievos Labutytės g.,49,Ecoservice,,2/2/2023 11:20:14 AM,0.016,54.7168,25.1601,2/2/2023 11:52:02 AM,Vilniaus m. BA4
266420,13-L-105239,4000000ECC2E9F,0.24,54.7155,25.1661,Vilniaus m.,Ievos Labutytės g.,5,Ecoservice,,2/2/2023 11:11:57 AM,0.046,54.7155,25.166,2/2/2023 11:44:02 AM,Vilniaus m. BA4
266490,13-L-144190,4000000ED96FED,0.24,54.7176,25.1599,Vilniaus m.,Ievos Labutytės g.,55,Ecoservice,,2/2/2023 11:17:43 AM,0.002,54.7174,25.1599,2/2/2023 11:50:01 AM,Vilniaus m. BA4
267018,13-L-137359,4000000ECCFDAD,0.24,54.7177,25.1597,Vilniaus m.,Ievos Labutytės g.,57-1,Ecoservice,,2/2/2023 12:00:17 PM,0.042,54.7177,25.159,2/2/2023 12:32:01 PM,Vilniaus m. BA4
266491,13-L-137863,4000000ECD7907,0.24,54.7175,25.1601,Vilniaus m.,Ievos Labutytės g.,59-1,Ecoservice,,2/2/2023 11:18:08 AM,0.008,54.7174,25.1599,2/2/2023 11:50:01 AM,Vilniaus m. BA4
266498,13-L-137711,4000000ECEA1EF,0.24,54.7174,25.1598,Vilniaus m.,Ievos Labutytės g.,59-2,Ecoservice,,2/2/2023 11:18:43 AM,0.034,54.7173,25.16,2/2/2023 11:50:02 AM,Vilniaus m. BA4
266502,13-L-141599,4000000EC87474,0.24,54.7172,25.16,Vilniaus m.,Ievos Labutytės g.,61-1,Ecoservice,,2/2/2023 11:19:25 AM,0.024,54.7171,25.16,2/2/2023 11:52:02 AM,Vilniaus m. BA4
266499,13-L-140001,4000000EC719C1,0.24,54.7172,25.1599,Vilniaus m.,Ievos Labutytės g.,61-2,Ecoservice,,2/2/2023 11:18:48 AM,0.014,54.7173,25.16,2/2/2023 11:50:02 AM,Vilniaus m. BA4
266505,13-L-139315,4000000ECC0F6F,0.24,54.7167,25.16,Vilniaus m.,Ievos Labutytės g.,65-1,Ecoservice,,2/2/2023 11:20:04 AM,0.012,54.7168,25.1601,2/2/2023 11:52:02 AM,Vilniaus m. BA4
266506,13-L-137610,4000000ECBB4CA,0.24,54.7166,25.1601,Vilniaus m.,Ievos Labutytės g.,65-2,Ecoservice,,2/2/2023 11:20:54 AM,0.024,54.7166,25.1603,2/2/2023 11:52:02 AM,Vilniaus m. BA4
266421,13-L-105240,4000000ECC2E86,0.12,54.7155,25.166,Vilniaus m.,Ievos Labutytės g.,7,Ecoservice,,2/2/2023 11:12:26 AM,0.014,54.7155,25.166,2/2/2023 11:44:02 AM,Vilniaus m. BA4
266405,13-L-105244,4000000ECC2E7B,0.12,54.7149,25.1652,Vilniaus m.,Ievos Labutytės g.,8,Ecoservice,,2/2/2023 11:08:35 AM,0.02,54.7153,25.1655,2/2/2023 11:40:01 AM,Vilniaus m. BA4
267139,13-L-126347,4000000ED96EA1,0.24,54.715,25.1652,Vilniaus m.,Ievos Labutytės g.,8,Ecoservice,,2/2/2023 12:10:59 PM,0.046,54.7149,25.1649,2/2/2023 12:42:01 PM,Vilniaus m. BA4
266462,13-L-124462,4000000ECC2354,0.12,54.7156,25.1657,Vilniaus m.,Ievos Labutytės g.,9,Ecoservice,,2/2/2023 11:13:07 AM,0.022,54.7157,25.1656,2/2/2023 11:46:02 AM,Vilniaus m. BA4
262245,13-L-136689,4000003381CEED,5,54.6966,25.2267,Vilniaus m.,Igno Šimulionio g.,10,Ecoservice,,2/2/2023 5:41:39 AM,0.124,54.6968,25.2262,2/2/2023 6:14:01 AM,Vilniaus m. BA4
268263,13-L-143126,40000033847E3A,5,54.6942,25.2239,Vilniaus m.,Igno Šimulionio g.,3,Ecoservice,,2/2/2023 2:18:19 PM,0.222,54.6942,25.2237,2/2/2023 2:50:01 PM,Vilniaus m. BA4
268240,13-L-136685,4000003384C011,5,54.6943,25.2221,Vilniaus m.,Igno Šimulionio g.,4,Ecoservice,,2/2/2023 2:14:02 PM,0.164,54.6942,25.2215,2/2/2023 2:46:01 PM,Vilniaus m. BA4
268277,13-L-136060,40000033819891,5,54.695,25.2268,Vilniaus m.,Igno Šimulionio g.,5,Ecoservice,,2/2/2023 2:20:38 PM,0.116,54.6948,25.2262,2/2/2023 2:52:02 PM,Vilniaus m. BA4
262831,13-L-140386,4000000ECD7B0E,0.24,54.7123,25.198,Vilniaus m.,Ilmenos g.,9,Ecoservice,,2/2/2023 6:24:37 AM,0.002,54.7122,25.1983,2/2/2023 6:56:01 AM,Vilniaus m. BA4
268755,13-L-143259,4000000ED96F03,0.24,54.7196,25.1607,Vilniaus m.,Išdagų g.,1,Ecoservice,,2/2/2023 3:08:37 PM,0.022,54.7194,25.1607,2/2/2023 3:40:01 PM,Vilniaus m. BA4
266985,13-L-109614,4000000ECD1794,0.24,54.7201,25.1606,Vilniaus m.,Išdagų g.,10,Ecoservice,,2/2/2023 11:53:52 AM,0.024,54.7203,25.16,2/2/2023 12:26:01 PM,Vilniaus m. BA4
268739,13-L-144254,4000000EE19E28,0.24,54.7206,25.1612,Vilniaus m.,Išdagų g.,11,Ecoservice,,2/2/2023 3:04:50 PM,0.002,54.7205,25.161,2/2/2023 3:36:02 PM,Vilniaus m. BA4
268737,13-L-140601,4000000ECD072F,0.24,54.7205,25.1612,Vilniaus m.,Išdagų g.,11A,Ecoservice,,2/2/2023 3:04:17 PM,0.042,54.7205,25.161,2/2/2023 3:36:02 PM,Vilniaus m. BA4
266987,13-L-126349,4000000ECD062D,0.24,54.7202,25.1597,Vilniaus m.,Išdagų g.,12,Ecoservice,,2/2/2023 11:54:51 AM,0.024,54.7202,25.1596,2/2/2023 12:26:02 PM,Vilniaus m. BA4
268743,13-L-137021,4000000ECCA71F,0.24,54.7205,25.161,Vilniaus m.,Išdagų g.,13,Ecoservice,,2/2/2023 3:05:17 PM,0.03,54.7205,25.161,2/2/2023 3:38:01 PM,Vilniaus m. BA4
268738,13-L-143643,4000000ED96ED3,0.24,54.7205,25.1612,Vilniaus m.,Išdagų g.,13A,Ecoservice,,2/2/2023 3:04:35 PM,0.018,54.7205,25.161,2/2/2023 3:36:02 PM,Vilniaus m. BA4
266994,13-L-139567,4000000ED27F25,0.24,54.7202,25.1596,Vilniaus m.,Išdagų g.,14,Ecoservice,,2/2/2023 11:55:40 AM,0.012,54.7202,25.1592,2/2/2023 12:28:02 PM,Vilniaus m. BA4
268735,13-L-126350,4000000ECD0615,0.24,54.7207,25.1605,Vilniaus m.,Išdagų g.,15,Ecoservice,,2/2/2023 3:03:06 PM,0.014,54.7206,25.1604,2/2/2023 3:36:01 PM,Vilniaus m. BA4
266999,13-L-126352,4000000ECD0636,0.24,54.7201,25.159,Vilniaus m.,Išdagų g.,16,Ecoservice,,2/2/2023 11:56:58 AM,0.008,54.7202,25.1588,2/2/2023 12:28:02 PM,Vilniaus m. BA4
268730,13-L-140684,4000000ECD0229,0.24,54.7212,25.1607,Vilniaus m.,Išdagų g.,17A,Ecoservice,,2/2/2023 3:02:13 PM,0.012,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
268731,13-L-140635,4000000ECC1FB2,0.24,54.7212,25.1603,Vilniaus m.,Išdagų g.,17A,Ecoservice,,2/2/2023 3:02:14 PM,0.002,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
267008,13-L-140572,4000000ECC2989,0.24,54.7201,25.1585,Vilniaus m.,Išdagų g.,18,Ecoservice,,2/2/2023 11:57:37 AM,0.028,54.7201,25.1585,2/2/2023 12:30:01 PM,Vilniaus m. BA4
268729,13-L-140600,4000000ECE9ADB,0.24,54.7212,25.161,Vilniaus m.,Išdagų g.,19,Ecoservice,,2/2/2023 3:01:58 PM,0.018,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
268725,13-L-142022,4000000EE171FF,0.24,54.7212,25.161,Vilniaus m.,Išdagų g.,19A,Ecoservice,,2/2/2023 3:01:38 PM,0.028,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
267009,13-L-135546,4000000ECC7919,0.24,54.7201,25.159,Vilniaus m.,Išdagų g.,20,Ecoservice,,2/2/2023 11:57:41 AM,0.032,54.7201,25.1585,2/2/2023 12:30:02 PM,Vilniaus m. BA4
268728,13-L-141075,4000000EE1A9D3,0.24,54.7212,25.1612,Vilniaus m.,Išdagų g.,21,Ecoservice,,2/2/2023 3:01:54 PM,0.014,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
268727,13-L-141040,4000000EE1A9B7,0.24,54.7212,25.1612,Vilniaus m.,Išdagų g.,21A,Ecoservice,,2/2/2023 3:01:39 PM,0.002,54.7209,25.1604,2/2/2023 3:34:01 PM,Vilniaus m. BA4
266995,13-L-136380,4000000ECC7888,0.24,54.7203,25.1594,Vilniaus m.,Išdagų g.,22,Ecoservice,,2/2/2023 11:56:20 AM,0.016,54.7202,25.159,2/2/2023 12:28:02 PM,Vilniaus m. BA4
266986,13-L-141404,4000000EE064AA,0.24,54.7203,25.1595,Vilniaus m.,Išdagų g.,24-1,Ecoservice,,2/2/2023 11:54:48 AM,0.006,54.7202,25.1596,2/2/2023 12:26:02 PM,Vilniaus m. BA4
266993,13-L-143024,4000000ED96CCB,0.24,54.7203,25.1597,Vilniaus m.,Išdagų g.,24-2,Ecoservice,,2/2/2023 11:55:35 AM,0.026,54.7202,25.1592,2/2/2023 12:28:02 PM,Vilniaus m. BA4
266984,13-L-114674,4000000ECC3075,0.12,54.7203,25.1603,Vilniaus m.,Išdagų g.,26,Ecoservice,,2/2/2023 11:53:47 AM,0.03,54.7203,25.16,2/2/2023 12:26:01 PM,Vilniaus m. BA4
268687,13-L-137678,4000000ECCAE9B,0.24,54.7211,25.1599,Vilniaus m.,Išdagų g.,30,Ecoservice,,2/2/2023 2:59:35 PM,0.036,54.7211,25.16,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268666,13-L-137290,4000000ECC301D,0.24,54.7211,25.1594,Vilniaus m.,Išdagų g.,32,Ecoservice,,2/2/2023 2:53:16 PM,0.01,54.7211,25.1595,2/2/2023 3:26:01 PM,Vilniaus m. BA4
268668,13-L-137165,4000000ECCA70B,0.24,54.7209,25.1595,Vilniaus m.,Išdagų g.,34,Ecoservice,,2/2/2023 2:54:17 PM,0.01,54.7209,25.1594,2/2/2023 3:26:01 PM,Vilniaus m. BA4
268689,13-L-142732,4000000ED9795E,0.24,54.7214,25.1602,Vilniaus m.,Išdagų g.,35,Ecoservice,,2/2/2023 3:00:19 PM,0.026,54.7211,25.1603,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268667,13-L-135505,4000000ECD0B52,0.24,54.7208,25.1593,Vilniaus m.,Išdagų g.,36,Ecoservice,,2/2/2023 2:54:00 PM,0.016,54.7209,25.1594,2/2/2023 3:26:01 PM,Vilniaus m. BA4
268690,13-L-142240,4000000EE165B7,0.24,54.7215,25.1602,Vilniaus m.,Išdagų g.,37,Ecoservice,,2/2/2023 3:00:42 PM,0.028,54.7211,25.1603,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268724,13-L-142613,4000000ED9792F,0.24,54.7212,25.1602,Vilniaus m.,Išdagų g.,39,Ecoservice,,2/2/2023 3:01:03 PM,0.026,54.7211,25.1603,2/2/2023 3:34:01 PM,Vilniaus m. BA4
268622,13-L-139595,4000000ED168DE,0.24,54.7209,25.1587,Vilniaus m.,Išdagų g.,40,Ecoservice,,2/2/2023 2:49:10 PM,0.014,54.721,25.1587,2/2/2023 3:22:01 PM,Vilniaus m. BA4
268691,13-L-142456,4000000ECD0A8D,0.24,54.7218,25.1603,Vilniaus m.,Išdagų g.,41,Ecoservice,,2/2/2023 3:00:47 PM,0.044,54.7211,25.1603,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268614,13-L-138564,4000000ECC76FD,0.24,54.7207,25.1588,Vilniaus m.,Išdagų g.,42,Ecoservice,,2/2/2023 2:47:44 PM,0.016,54.7208,25.1587,2/2/2023 3:20:01 PM,Vilniaus m. BA4
268688,13-L-142239,4000000EE165A4,0.24,54.7218,25.1603,Vilniaus m.,Išdagų g.,43,Ecoservice,,2/2/2023 3:00:23 PM,0.022,54.7211,25.1603,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268615,13-L-136490,4000000ECEBD28,0.24,54.7208,25.1587,Vilniaus m.,Išdagų g.,44,Ecoservice,,2/2/2023 2:47:58 PM,0.03,54.7208,25.1587,2/2/2023 3:20:01 PM,Vilniaus m. BA4
268623,13-L-135269,4000000ECD66E7,0.24,54.7209,25.1586,Vilniaus m.,Išdagų g.,46,Ecoservice,,2/2/2023 2:49:13 PM,0.036,54.721,25.1587,2/2/2023 3:22:01 PM,Vilniaus m. BA4
268753,13-L-139340,4000000ECD0ED4,0.24,54.7201,25.1608,Vilniaus m.,Išdagų g.,5,Ecoservice,,2/2/2023 3:07:22 PM,0.034,54.7199,25.1606,2/2/2023 3:40:01 PM,Vilniaus m. BA4
268664,13-L-143205,4000000EE1A952,0.24,54.7216,25.1585,Vilniaus m.,Išdagų g.,50,Ecoservice,,2/2/2023 2:51:56 PM,0.026,54.7214,25.1586,2/2/2023 3:24:01 PM,Vilniaus m. BA4
268662,13-L-143260,4000000EE1A993,0.24,54.7219,25.1585,Vilniaus m.,Išdagų g.,54,Ecoservice,,2/2/2023 2:51:25 PM,0.01,54.7215,25.1585,2/2/2023 3:24:01 PM,Vilniaus m. BA4
268624,13-L-142981,4000000ED96D9B,0.24,54.722,25.1585,Vilniaus m.,Išdagų g.,54A,Ecoservice,,2/2/2023 2:50:53 PM,0.014,54.7218,25.1585,2/2/2023 3:22:01 PM,Vilniaus m. BA4
268663,13-L-140685,4000000ECD6782,0.24,54.7216,25.1585,Vilniaus m.,Išdagų g.,56,Ecoservice,,2/2/2023 2:51:29 PM,0.032,54.7215,25.1585,2/2/2023 3:24:01 PM,Vilniaus m. BA4
268665,13-L-141217,4000000EE07198,0.24,54.7213,25.1587,Vilniaus m.,Išdagų g.,58,Ecoservice,,2/2/2023 2:52:28 PM,0.024,54.7212,25.1586,2/2/2023 3:24:01 PM,Vilniaus m. BA4
268752,13-L-139768,4000000ECD0557,0.24,54.7201,25.1606,Vilniaus m.,Išdagų g.,5A,Ecoservice,,2/2/2023 3:07:11 PM,0.038,54.7199,25.1606,2/2/2023 3:40:01 PM,Vilniaus m. BA4
268686,13-L-139879,4000000ECE9F0E,0.24,54.7213,25.1595,Vilniaus m.,Išdagų g.,60,Ecoservice,,2/2/2023 2:59:05 PM,0.038,54.7212,25.1597,2/2/2023 3:32:01 PM,Vilniaus m. BA4
268683,13-L-136525,4000000ECEBD1C,0.24,54.7215,25.1596,Vilniaus m.,Išdagų g.,62,Ecoservice,,2/2/2023 2:58:20 PM,0.03,54.7214,25.1597,2/2/2023 3:30:01 PM,Vilniaus m. BA4
268681,13-L-139020,4000000ECC7BAE,0.24,54.7216,25.1594,Vilniaus m.,Išdagų g.,64,Ecoservice,,2/2/2023 2:57:35 PM,0.03,54.7216,25.1596,2/2/2023 3:30:01 PM,Vilniaus m. BA4
268676,13-L-140419,4000000ECD131C,0.24,54.7219,25.1595,Vilniaus m.,Išdagų g.,68,Ecoservice,,2/2/2023 2:56:05 PM,0.002,54.7218,25.1596,2/2/2023 3:28:01 PM,Vilniaus m. BA4
