Isvezimo plano ID;Konteinerio Nr;Konteinerio talpa;Konteinerio_vietove;Konteinerio_gatve;Konteinerio_namas;Konteinerio_butas;Konteinerio RFID;Konteinerio longitude;Konteinerio latitude;Planuojama isvezimo data;Vezejas
11172255;13-L-205281;1.10;Vilniaus m.;Liepkalnio g.;180;NULL;E2000017060D01040520E43F;54.636350;25.308180;43549;Ekonovus
11172256;13-L-205281;1.10;Vilniaus m.;Liepkalnio g.;180;NULL;E2000017060D01040520E43F;54.636350;25.308180;43556;Ekonovus
11132260;13-L-201869;1.10;Vilniaus m.;Geologø g.;6;NULL;E200001706160212157078EE;54.636360;25.267270;43529;Ekonovus
11132261;13-L-201869;1.10;Vilniaus m.;Geologø g.;6;NULL;E200001706160212157078EE;54.636360;25.267270;43536;Ekonovus
11132262;13-L-201869;1.10;Vilniaus m.;Geologø g.;6;NULL;E200001706160212157078EE;54.636360;25.267270;43543;Ekonovus
11132263;13-L-201869;1.10;Vilniaus m.;Geologø g.;6;NULL;E200001706160212157078EE;54.636360;25.267270;43550;Ekonovus
11187418;13-L-206736;0.12;Vilniaus m.;Vaduvos g.;30A;NULL;E2000017571302031900529F;54.636390;25.205010;43532;Ekonovus
11187419;13-L-206736;0.12;Vilniaus m.;Vaduvos g.;30A;NULL;E2000017571302031900529F;54.636390;25.205010;43546;Ekonovus
11187425;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43529;Ekonovus
11187426;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43532;Ekonovus
11187427;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43536;Ekonovus
11187428;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43539;Ekonovus
11187429;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43543;Ekonovus
11187430;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43546;Ekonovus
11187431;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43550;Ekonovus
11187432;13-L-206737;1.10;Vilniaus m.;Vaduvos g.;30C;NULL;E20000175713020315907420;54.636390;25.205010;43553;Ekonovus
11201495;13-L-208840;0.24;Vilniaus m.;Gureliø g.;45;NULL;E20000178401013521303B59;54.636390;25.115010;43530;Ekonovus
11201496;13-L-208840;0.24;Vilniaus m.;Gureliø g.;45;NULL;E20000178401013521303B59;54.636390;25.115010;43544;Ekonovus
11123126;13-L-200970;0.24;Vilniaus m.;Liudvinavo g.;94;NULL;E2000017561102550750CD20;54.636410;25.130460;43530;Ekonovus
11123127;13-L-200970;0.24;Vilniaus m.;Liudvinavo g.;94;NULL;E2000017561102550750CD20;54.636410;25.130460;43544;Ekonovus
11196971;13-L-208245;1.10;Vilniaus m.;Granito g.;11;NULL;E200001784010220193050D3;54.636410;25.144360;43535;Ekonovus
11196972;13-L-208245;1.10;Vilniaus m.;Granito g.;11;NULL;E200001784010220193050D3;54.636410;25.144360;43542;Ekonovus
11196973;13-L-208245;1.10;Vilniaus m.;Granito g.;11;NULL;E200001784010220193050D3;54.636410;25.144360;43549;Ekonovus
11196974;13-L-208245;1.10;Vilniaus m.;Granito g.;11;NULL;E200001784010220193050D3;54.636410;25.144360;43556;Ekonovus
11197514;13-L-208294;0.12;Vilniaus m.;Ðeðëliø g.;13A;NULL;E20000178401006919404D87;54.636430;25.126970;43530;Ekonovus
11197515;13-L-208294;0.12;Vilniaus m.;Ðeðëliø g.;13A;NULL;E20000178401006919404D87;54.636430;25.126970;43544;Ekonovus
11198444;13-L-208413;1.10;Vilniaus m.;Metalo g.;6;NULL;E20000178401025921303C4B;54.636440;25.266460;43532;Ekonovus
11198445;13-L-208413;1.10;Vilniaus m.;Metalo g.;6;NULL;E20000178401025921303C4B;54.636440;25.266460;43539;Ekonovus
11198446;13-L-208413;1.10;Vilniaus m.;Metalo g.;6;NULL;E20000178401025921303C4B;54.636440;25.266460;43546;Ekonovus
11198447;13-L-208413;1.10;Vilniaus m.;Metalo g.;6;NULL;E20000178401025921303C4B;54.636440;25.266460;43553;Ekonovus
11185205;13-L-206806;0.24;Vilniaus m.;Gureliø g.;70;NULL;E200001757130225221034A4;54.636460;25.115040;43530;Ekonovus
11185206;13-L-206806;0.24;Vilniaus m.;Gureliø g.;70;NULL;E200001757130225221034A4;54.636460;25.115040;43544;Ekonovus
11168183;13-L-205854;0.24;Vilniaus m.;Liudvinavo g.;89;NULL;E2000017060D02010290F3E8;54.636510;25.129350;43530;Ekonovus
11168184;13-L-205854;0.24;Vilniaus m.;Liudvinavo g.;89;NULL;E2000017060D02010290F3E8;54.636510;25.129350;43544;Ekonovus
11182855;13-L-206662;0.12;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017571302072370256A;54.636520;25.204940;43529;Ekonovus
11182856;13-L-206662;0.12;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017571302072370256A;54.636520;25.204940;43536;Ekonovus
11182857;13-L-206662;0.12;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017571302072370256A;54.636520;25.204940;43543;Ekonovus
11182858;13-L-206662;0.12;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017571302072370256A;54.636520;25.204940;43550;Ekonovus
11122878;13-L-200939;0.24;Vilniaus m.;Liudvinavo g.;92;NULL;E200001706150146242022B3;54.636530;25.129870;43530;Ekonovus
11122879;13-L-200939;0.24;Vilniaus m.;Liudvinavo g.;92;NULL;E200001706150146242022B3;54.636530;25.129870;43544;Ekonovus
11182848;13-L-206661;0.24;Vilniaus m.;Vaduvos g.;34A;1;E200001757130207204045DB;54.636550;25.204860;43532;Ekonovus
11182849;13-L-206661;0.24;Vilniaus m.;Vaduvos g.;34A;1;E200001757130207204045DB;54.636550;25.204860;43546;Ekonovus
11182868;13-L-206663;0.24;Vilniaus m.;Vaduvos g.;34A;1;E20000175713020722802DDC;54.636550;25.204960;43532;Ekonovus
11182869;13-L-206663;0.24;Vilniaus m.;Vaduvos g.;34A;1;E20000175713020722802DDC;54.636550;25.204960;43546;Ekonovus
11210306;13-L-209811;0.12;Vilniaus m.;Liudvinavo g.;92A;NULL;E20000178401017512409CDA;54.636550;25.130020;43530;Ekonovus
11210307;13-L-209811;0.12;Vilniaus m.;Liudvinavo g.;92A;NULL;E20000178401017512409CDA;54.636550;25.130020;43544;Ekonovus
11210705;13-L-209866;0.24;Vilniaus m.;Liudvinavo g.;92A;NULL;E20000178401020812509AF2;54.636550;25.130020;43530;Ekonovus
11210706;13-L-209866;0.24;Vilniaus m.;Liudvinavo g.;92A;NULL;E20000178401020812509AF2;54.636550;25.130020;43544;Ekonovus
11197522;13-L-208295;0.12;Vilniaus m.;Ðeðëliø g.;15;NULL;E20000178401010919404DD7;54.636560;25.127020;43530;Ekonovus
11197523;13-L-208295;0.12;Vilniaus m.;Ðeðëliø g.;15;NULL;E20000178401010919404DD7;54.636560;25.127020;43544;Ekonovus
11208254;13-L-209599;0.12;Vilniaus m.;Liudvinavo g.;89;NULL;E20000178401010112109E74;54.636570;25.129770;43530;Ekonovus
11208255;13-L-209599;0.12;Vilniaus m.;Liudvinavo g.;89;NULL;E20000178401010112109E74;54.636570;25.129770;43544;Ekonovus
11183057;13-L-206676;0.24;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017060D02510640DB7E;54.636600;25.204970;43532;Ekonovus
11183058;13-L-206676;0.24;Vilniaus m.;Vaduvos g.;34A;NULL;E2000017060D02510640DB7E;54.636600;25.204970;43546;Ekonovus
11168259;13-L-205863;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01880290F3CE;54.636640;25.276450;43529;Ekonovus
11168260;13-L-205863;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01880290F3CE;54.636640;25.276450;43536;Ekonovus
11168261;13-L-205863;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01880290F3CE;54.636640;25.276450;43543;Ekonovus
11168262;13-L-205863;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01880290F3CE;54.636640;25.276450;43550;Ekonovus
11168272;13-L-205864;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01140310F339;54.636640;25.276450;43529;Ekonovus
11168273;13-L-205864;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01140310F339;54.636640;25.276450;43536;Ekonovus
11168274;13-L-205864;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01140310F339;54.636640;25.276450;43543;Ekonovus
11168275;13-L-205864;1.10;Vilniaus m.;Rodûnios kel.;9;NULL;E2000017060D01140310F339;54.636640;25.276450;43550;Ekonovus
11132117;13-L-201858;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160057158079E4;54.636670;25.258250;43532;Ekonovus
11132118;13-L-201858;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160057158079E4;54.636670;25.258250;43539;Ekonovus
11132119;13-L-201858;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160057158079E4;54.636670;25.258250;43546;Ekonovus
11132120;13-L-201858;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160057158079E4;54.636670;25.258250;43553;Ekonovus
11132130;13-L-201859;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616001815907769;54.636670;25.258250;43532;Ekonovus
11132131;13-L-201859;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616001815907769;54.636670;25.258250;43539;Ekonovus
11132132;13-L-201859;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616001815907769;54.636670;25.258250;43546;Ekonovus
11132133;13-L-201859;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616001815907769;54.636670;25.258250;43553;Ekonovus
11132143;13-L-201860;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160055158079E3;54.636670;25.258250;43532;Ekonovus
11132144;13-L-201860;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160055158079E3;54.636670;25.258250;43539;Ekonovus
11132145;13-L-201860;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160055158079E3;54.636670;25.258250;43546;Ekonovus
11132146;13-L-201860;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160055158079E3;54.636670;25.258250;43553;Ekonovus
11132156;13-L-201861;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160053159077B2;54.636670;25.258250;43532;Ekonovus
11132157;13-L-201861;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160053159077B2;54.636670;25.258250;43539;Ekonovus
11132158;13-L-201861;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160053159077B2;54.636670;25.258250;43546;Ekonovus
11132159;13-L-201861;1.10;Vilniaus m.;Motorø g.;2;NULL;E200001706160053159077B2;54.636670;25.258250;43553;Ekonovus
11114991;13-L-200199;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170615012728600334;54.636690;25.257670;43532;Ekonovus
11114992;13-L-200199;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170615012728600334;54.636690;25.257670;43539;Ekonovus
11114993;13-L-200199;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170615012728600334;54.636690;25.257670;43546;Ekonovus
11114994;13-L-200199;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170615012728600334;54.636690;25.257670;43553;Ekonovus
11166406;13-L-204927;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616026216906BD7;54.636690;25.257670;43532;Ekonovus
11166407;13-L-204927;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616026216906BD7;54.636690;25.257670;43539;Ekonovus
11166408;13-L-204927;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616026216906BD7;54.636690;25.257670;43546;Ekonovus
11166409;13-L-204927;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616026216906BD7;54.636690;25.257670;43553;Ekonovus
11166419;13-L-204928;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010416906A98;54.636690;25.257670;43532;Ekonovus
11166420;13-L-204928;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010416906A98;54.636690;25.257670;43539;Ekonovus
11166421;13-L-204928;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010416906A98;54.636690;25.257670;43546;Ekonovus
11166422;13-L-204928;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010416906A98;54.636690;25.257670;43553;Ekonovus
11166432;13-L-204929;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616009716906A8D;54.636690;25.257670;43532;Ekonovus
11166433;13-L-204929;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616009716906A8D;54.636690;25.257670;43539;Ekonovus
11166434;13-L-204929;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616009716906A8D;54.636690;25.257670;43546;Ekonovus
11166435;13-L-204929;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616009716906A8D;54.636690;25.257670;43553;Ekonovus
11166445;13-L-204930;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010916906A9F;54.636690;25.257670;43532;Ekonovus
11166446;13-L-204930;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010916906A9F;54.636690;25.257670;43539;Ekonovus
11166447;13-L-204930;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010916906A9F;54.636690;25.257670;43546;Ekonovus
11166448;13-L-204930;1.10;Vilniaus m.;Motorø g.;2;NULL;E20000170616010916906A9F;54.636690;25.257670;43553;Ekonovus
11169964;13-L-205131;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D01160510E5D4;54.636690;25.263730;43529;Ekonovus
11169965;13-L-205131;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D01160510E5D4;54.636690;25.263730;43536;Ekonovus
11169966;13-L-205131;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D01160510E5D4;54.636690;25.263730;43543;Ekonovus
11169967;13-L-205131;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D01160510E5D4;54.636690;25.263730;43550;Ekonovus
11169977;13-L-205132;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D00760500E713;54.636690;25.263730;43529;Ekonovus
11169978;13-L-205132;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D00760500E713;54.636690;25.263730;43536;Ekonovus
11169979;13-L-205132;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D00760500E713;54.636690;25.263730;43543;Ekonovus
11169980;13-L-205132;0.77;Vilniaus m.;Geologø g.;12;NULL;E2000017060D00760500E713;54.636690;25.263730;43550;Ekonovus
11163775;13-L-204501;1.10;Vilniaus m.;Metalo g.;43779;NULL;E20000170616028917006E49;54.636700;25.264920;43532;Ekonovus
11163776;13-L-204501;1.10;Vilniaus m.;Metalo g.;43779;NULL;E20000170616028917006E49;54.636700;25.264920;43539;Ekonovus
11163777;13-L-204501;1.10;Vilniaus m.;Metalo g.;43779;NULL;E20000170616028917006E49;54.636700;25.264920;43546;Ekonovus
11163778;13-L-204501;1.10;Vilniaus m.;Metalo g.;43779;NULL;E20000170616028917006E49;54.636700;25.264920;43553;Ekonovus
11204493;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43531;Ekonovus
11204494;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43533;Ekonovus
11204495;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43535;Ekonovus
11204496;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43538;Ekonovus
11204497;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43540;Ekonovus
11204498;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43542;Ekonovus
11204499;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43545;Ekonovus
11204500;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43547;Ekonovus
11204501;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43549;Ekonovus
11204502;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43552;Ekonovus
11204503;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43554;Ekonovus
11204504;13-L-209221;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010147219033AD;54.636710;25.138520;43556;Ekonovus
11204530;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43531;Ekonovus
11204531;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43533;Ekonovus
11204532;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43535;Ekonovus
11204533;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43538;Ekonovus
11204534;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43540;Ekonovus
11204535;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43542;Ekonovus
11204536;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43545;Ekonovus
11204537;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43547;Ekonovus
11204538;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43549;Ekonovus
11204539;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43552;Ekonovus
11204540;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43554;Ekonovus
11204541;13-L-209222;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010150219033A7;54.636710;25.138520;43556;Ekonovus
11204567;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43531;Ekonovus
11204568;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43533;Ekonovus
11204569;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43535;Ekonovus
11204570;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43538;Ekonovus
11204571;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43540;Ekonovus
11204572;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43542;Ekonovus
11204573;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43545;Ekonovus
11204574;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43547;Ekonovus
11204575;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43549;Ekonovus
11204576;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43552;Ekonovus
11204577;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43554;Ekonovus
11204578;13-L-209223;1.10;Vilniaus m.;Þarijø g.;4A;NULL;E200001784010192219033F8;54.636710;25.138520;43556;Ekonovus
11143863;13-L-202660;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616026917906312;54.636720;25.143910;43535;Ekonovus
11143864;13-L-202660;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616026917906312;54.636720;25.143910;43542;Ekonovus
11143865;13-L-202660;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616026917906312;54.636720;25.143910;43549;Ekonovus
11143866;13-L-202660;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616026917906312;54.636720;25.143910;43556;Ekonovus
11161714;13-L-204252;0.77;Vilniaus m.;Granito g.;11;NULL;E2000017061602621760652F;54.636720;25.143910;43535;Ekonovus
11161715;13-L-204252;0.77;Vilniaus m.;Granito g.;11;NULL;E2000017061602621760652F;54.636720;25.143910;43542;Ekonovus
11161716;13-L-204252;0.77;Vilniaus m.;Granito g.;11;NULL;E2000017061602621760652F;54.636720;25.143910;43549;Ekonovus
11161717;13-L-204252;0.77;Vilniaus m.;Granito g.;11;NULL;E2000017061602621760652F;54.636720;25.143910;43556;Ekonovus
11161726;13-L-204253;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616025517606527;54.636720;25.143910;43535;Ekonovus
11161727;13-L-204253;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616025517606527;54.636720;25.143910;43542;Ekonovus
11161728;13-L-204253;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616025517606527;54.636720;25.143910;43549;Ekonovus
11161729;13-L-204253;1.10;Vilniaus m.;Granito g.;11;NULL;E20000170616025517606527;54.636720;25.143910;43556;Ekonovus
11162009;13-L-204272;1.10;Vilniaus m.;Granito g.;11;NULL;E200001706160091178063E1;54.636720;25.143910;43535;Ekonovus
11162010;13-L-204272;1.10;Vilniaus m.;Granito g.;11;NULL;E200001706160091178063E1;54.636720;25.143910;43542;Ekonovus
11162011;13-L-204272;1.10;Vilniaus m.;Granito g.;11;NULL;E200001706160091178063E1;54.636720;25.143910;43549;Ekonovus
11162012;13-L-204272;1.10;Vilniaus m.;Granito g.;11;NULL;E200001706160091178063E1;54.636720;25.143910;43556;Ekonovus
11122886;13-L-200940;0.24;Vilniaus m.;Liudvinavo g.;90;NULL;E200001706150144242022B2;54.636730;25.129910;43530;Ekonovus
11122887;13-L-200940;0.24;Vilniaus m.;Liudvinavo g.;90;NULL;E200001706150144242022B2;54.636730;25.129910;43544;Ekonovus
11123882;13-L-201062;0.24;Vilniaus m.;Mykolës Krinickaitës g.;7;NULL;E2000017561102210770CCDB;54.636730;25.114230;43530;Ekonovus
11123883;13-L-201062;0.24;Vilniaus m.;Mykolës Krinickaitës g.;7;NULL;E2000017561102210770CCDB;54.636730;25.114230;43544;Ekonovus
11172611;13-L-206410;0.24;Vilniaus m.;Eiðiðkiø pl.;95;NULL;E2000017060D01260450E8EF;54.636740;25.255200;43529;Ekonovus
11172612;13-L-206410;0.24;Vilniaus m.;Eiðiðkiø pl.;95;NULL;E2000017060D01260450E8EF;54.636740;25.255200;43543;Ekonovus
11208246;13-L-209598;0.12;Vilniaus m.;Liudvinavo g.;90;NULL;E20000178401009512109E71;54.636740;25.129810;43530;Ekonovus
11208247;13-L-209598;0.12;Vilniaus m.;Liudvinavo g.;90;NULL;E20000178401009512109E71;54.636740;25.129810;43544;Ekonovus
11212370;13-L-210093;1.10;Vilniaus m.;Geologø g.;12;NULL;E20000170602027213809204;54.636740;25.263780;43529;Ekonovus
11212371;13-L-210093;1.10;Vilniaus m.;Geologø g.;12;NULL;E20000170602027213809204;54.636740;25.263780;43536;Ekonovus
11212372;13-L-210093;1.10;Vilniaus m.;Geologø g.;12;NULL;E20000170602027213809204;54.636740;25.263780;43543;Ekonovus
11212373;13-L-210093;1.10;Vilniaus m.;Geologø g.;12;NULL;E20000170602027213809204;54.636740;25.263780;43550;Ekonovus
11182235;13-L-206630;0.12;Vilniaus m.;Eiðiðkiø pl.;93A;NULL;E20000175713020625701499;54.636790;25.255290;43529;Ekonovus
11182236;13-L-206630;0.12;Vilniaus m.;Eiðiðkiø pl.;93A;NULL;E20000175713020625701499;54.636790;25.255290;43543;Ekonovus
11132169;13-L-201862;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160063159077C3;54.636800;25.260570;43529;Ekonovus
11132170;13-L-201862;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160063159077C3;54.636800;25.260570;43536;Ekonovus
11132171;13-L-201862;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160063159077C3;54.636800;25.260570;43543;Ekonovus
11132172;13-L-201862;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160063159077C3;54.636800;25.260570;43550;Ekonovus
11132182;13-L-201863;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160065159077C4;54.636800;25.260570;43529;Ekonovus
11132183;13-L-201863;1.10;Vilniaus m.;Geologø g.;16;NULL;E200001706160065159077C4;54.636800;25.260570;43536;Ekonovus
